person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,team_id,team_city,team_name,team_abbreviation,team_code,games_played_flag,name,lower_name
1626296,"Sibert, Jordan",Jordan Sibert,FALSE,2018,2018,jordan_sibert,0,,,,,Y,Jordan Sibert,jordan sibert
202716,"Williams, Jordan",Jordan Williams,FALSE,2011,2011,jordan_williams,0,,,,,Y,Jordan Williams,jordan williams
200816,"Garbajosa, Jorge",Jorge Garbajosa,FALSE,2006,2007,jorge_garbajosa,0,,,,,Y,Jorge Garbajosa,jorge garbajosa
203268,"Gutierrez, Jorge",Jorge Gutierrez,TRUE,2013,2015,jorge_gutierrez,1610612766,Charlotte,Hornets,CHA,hornets,Y,Jorge Gutierrez,jorge gutierrez
101181,"Calderon, Jose",Jose Calderon,TRUE,2005,2018,jose_calderon,1610612752,New York,Knicks,NYK,knicks,Y,Jose Calderon,jose calderon
2218,"Forte, Joseph",Joseph Forte,FALSE,2001,2002,joseph_forte,0,,,,,Y,Joseph Forte,joseph forte
203006,"Akognon, Josh",Josh Akognon,FALSE,2012,2012,josh_akognon,0,,,,,Y,Josh Akognon,josh akognon
200767,"Boone, Josh",Josh Boone,FALSE,2006,2009,josh_boone,0,,,,,Y,Josh Boone,josh boone
2735,"Childress, Josh",Josh Childress,FALSE,2004,2013,josh_childress,0,,,,,Y,Josh Childress,josh childress
2668,"Davis, Josh",Josh Davis,FALSE,2003,2011,josh_davis,0,,,,,Y,Josh Davis,josh davis
1627982,"Gray, Josh",Josh Gray,FALSE,2017,2017,josh_gray,0,,,,,Y,Josh Gray,josh gray
202725,"Harrellson, Josh",Josh Harrellson,FALSE,2011,2013,josh_harrellson,0,,,,,Y,Josh Harrellson,josh harrellson
1628404,"Hart, Josh",Josh Hart,FALSE,2017,2018,josh_hart,0,,,,,Y,Josh Hart,josh hart
2572,"Howard, Josh",Josh Howard,FALSE,2003,2012,josh_howard,0,,,,,Y,Josh Howard,josh howard
203962,"Huestis, Josh",Josh Huestis,TRUE,2015,2017,josh_huestis,1610612760,Oklahoma City,Thunder,OKC,thunder,Y,Josh Huestis,josh huestis
1628367,"Jackson, Josh",Josh Jackson,FALSE,2017,2018,josh_jackson,0,,,,,Y,Josh Jackson,josh jackson
203705,"Magette, Josh",Josh Magette,FALSE,2017,2017,josh_magette,0,,,,,Y,Josh Magette,josh magette
201177,"McRoberts, Josh",Josh McRoberts,TRUE,2007,2017,josh_mcroberts,1610612748,Miami,Heat,MIA,heat,Y,Josh McRoberts,josh mcroberts
1629006,"Okogie, Josh",Josh Okogie,FALSE,2018,2018,josh_okogie,0,,,,,Y,Josh Okogie,josh okogie
2694,"Powell, Josh",Josh Powell,FALSE,2005,2013,josh_powell,0,,,,,Y,Josh Powell,josh powell
1626196,"Richardson, Josh",Josh Richardson,TRUE,2015,2018,josh_richardson,1610612748,Miami,Heat,MIA,heat,Y,Josh Richardson,josh richardson
202729,"Selby, Josh",Josh Selby,FALSE,2011,2012,josh_selby,0,,,,,Y,Josh Selby,josh selby
2746,"Smith, Josh",Josh Smith,TRUE,2004,2017,josh_smith,1610612745,Houston,Rockets,HOU,rockets,Y,Josh Smith,josh smith
2747,"Smith, JR",JR Smith,TRUE,2004,2018,jr_smith,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y,JR Smith,jr smith
201950,"Holiday, Jrue",Jrue Holiday,TRUE,2009,2018,jrue_holiday,1610612740,New Orleans,Pelicans,NOP,pelicans,Y,Jrue Holiday,jrue holiday
2434,"Navarro, Juan Carlos",Juan Carlos Navarro,FALSE,2007,2007,juan carlos_navarro,0,,,,,Y,Juan Carlos Navarro,juan carlos navarro
2413,"Dixon, Juan",Juan Dixon,FALSE,2002,2008,juan_dixon,0,,,,,Y,Juan Dixon,juan dixon
1627823,"Hernangomez, Juancho",Juancho Hernangomez,FALSE,2016,2018,juan_hernangomez,0,,,,,Y,Juancho Hernangomez,juancho hernangomez
1038,"Hawkins, Juaquin",Juaquin Hawkins,FALSE,2002,2002,juaquin_hawkins,0,,,,,Y,Juaquin Hawkins,juaquin hawkins
146,"Buechler, Jud",Jud Buechler,FALSE,1990,2001,jud_buechler,0,,,,,Y,Jud Buechler,jud buechler
1627395,"Washburn, Julian",Julian Washburn,FALSE,2018,2018,julian_washburn,0,,,,,Y,Julian Washburn,julian washburn
201153,"Wright, Julian",Julian Wright,FALSE,2007,2010,julian_wright,0,,,,,Y,Julian Wright,julian wright
101125,"Hodge, Julius",Julius Hodge,FALSE,2005,2006,julius_hodge,0,,,,,Y,Julius Hodge,julius hodge
203944,"Randle, Julius",Julius Randle,TRUE,2014,2018,julius_randle,1610612747,Los Angeles,Lakers,LAL,lakers,Y,Julius Randle,julius randle
202933,"Stone, Julyan",Julyan Stone,FALSE,2011,2017,julyan_stone,0,,,,,Y,Julyan Stone,julyan stone
1908,"Jones, Jumaine",Jumaine Jones,FALSE,1999,2006,jumaine_jones,0,,,,,Y,Jumaine Jones,jumaine jones
2454,"Harrington, Junior",Junior Harrington,FALSE,2002,2006,junior_harrington,0,,,,,Y,Junior Harrington,junior harrington
1626147,"Anderson, Justin",Justin Anderson,TRUE,2015,2018,justin_anderson,1610612742,Dallas,Mavericks,DAL,mavericks,Y,Justin Anderson,justin anderson
1629167,"Bibbs, Justin",Justin Bibbs,FALSE,2018,2018,justin_bibbs,0,,,,,N,Justin Bibbs,justin bibbs
202458,"Dentmon, Justin",Justin Dentmon,FALSE,2011,2012,justin_dentmon,0,,,,,Y,Justin Dentmon,justin dentmon
203120,"Hamilton, Justin",Justin Hamilton,FALSE,2013,2016,justin_hamilton,0,,,,,Y,Justin Hamilton,justin hamilton
202712,"Harper, Justin",Justin Harper,FALSE,2011,2016,justin_harper,0,,,,,Y,Justin Harper,justin harper
203200,"Holiday, Justin",Justin Holiday,TRUE,2012,2018,justin_holiday,1610612741,Chicago,Bulls,CHI,bulls,Y,Justin Holiday,justin holiday
1628382,"Jackson, Justin",Justin Jackson,FALSE,2017,2018,justin_jackson,0,,,,,Y,Justin Jackson,justin jackson
1628383,"Patton, Justin",Justin Patton,FALSE,2017,2018,justin_patton,0,,,,,Y,Justin Patton,justin patton
2770,"Reed, Justin",Justin Reed,FALSE,2004,2006,justin_reed,0,,,,,Y,Justin Reed,justin reed
200818,"Williams, Justin",Justin Williams,FALSE,2006,2007,justin_williams,0,,,,,Y,Justin Williams,justin williams
1626159,"Winslow, Justise",Justise Winslow,TRUE,2015,2018,justise_winslow,1610612748,Miami,Heat,MIA,heat,Y,Justise Winslow,justise winslow
203994,"Nurkic, Jusuf",Jusuf Nurkic,TRUE,2014,2018,jusuf_nurkic,1610612743,Denver,Nuggets,DEN,nuggets,Y,Jusuf Nurkic,jusuf nurkic
436,"Howard, Juwan",Juwan Howard,FALSE,1994,2012,juwan_howard,0,,,,,Y,Juwan Howard,juwan howard
1628443,"Allen, Kadeem",Kadeem Allen,FALSE,2017,2018,kadeem_allen,0,,,,,Y,Kadeem Allen,kadeem allen
203564,"Lucas, Kalin",Kalin Lucas,FALSE,2014,2018,kalin_lucas,0,,,,,Y,Kalin Lucas,kalin lucas
2079,"Dickens, Kaniel",Kaniel Dickens,FALSE,2003,2007,kaniel_dickens,0,,,,,Y,Kaniel Dickens,kaniel dickens
2416,"Rush, Kareem",Kareem Rush,FALSE,2002,2009,kareem_rush,0,,,,,Y,Kareem Rush,kareem rush
252,"Malone, Karl",Karl Malone,FALSE,1985,2003,karl_malone,0,,,,,Y,Karl Malone,karl malone
1626157,"Towns, Karl-Anthony",Karl-Anthony Towns,TRUE,2015,2018,karl-anthony_towns,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y,Karl-Anthony Towns,karl-anthony towns
2867,"Powell, Kasib",Kasib Powell,FALSE,2007,2007,kasib_powell,0,,,,,Y,Kasib Powell,kasib powell
202695,"Leonard, Kawhi",Kawhi Leonard,TRUE,2011,2018,kawhi_leonard,1610612759,San Antonio,Spurs,SAS,spurs,Y,Kawhi Leonard,kawhi leonard
1627770,"Felder, Kay",Kay Felder,FALSE,2016,2017,kay_felder,0,,,,,Y,Kay Felder,kay felder
1529,"Stewart, Kebu",Kebu Stewart,FALSE,1997,1997,kebu_stewart,0,,,,,Y,Kebu Stewart,kebu stewart
2208,"Brown, Kedrick",Kedrick Brown,FALSE,2001,2004,kedrick_brown,0,,,,,Y,Kedrick Brown,kedrick brown
1628966,"Bates-Diop, Keita",Keita Bates-Diop,FALSE,2018,2018,keita_bates-diop,0,,,,,Y,Keita Bates-Diop,keita bates-diop
203951,"Appling, Keith",Keith Appling,FALSE,2015,2015,keith_appling,0,,,,,Y,Keith Appling,keith appling
173,"Askins, Keith",Keith Askins,FALSE,1990,1998,keith_askins,0,,,,,Y,Keith Askins,keith askins
202728,"Benson, Keith",Keith Benson,FALSE,2011,2011,keith_benson,0,,,,,Y,Keith Benson,keith benson
2586,"Bogans, Keith",Keith Bogans,FALSE,2003,2013,keith_bogans,0,,,,,Y,Keith Bogans,keith bogans
1522,"Booth, Keith",Keith Booth,FALSE,1997,1998,keith_booth,0,,,,,Y,Keith Booth,keith booth
1569,"Closs, Keith",Keith Closs,FALSE,1997,2000,keith_closs,0,,,,,Y,Keith Closs,keith closs
101247,"Langford, Keith",Keith Langford,FALSE,2007,2007,keith_langford,0,,,,,Y,Keith Langford,keith langford
2693,"McLeod, Keith",Keith McLeod,FALSE,2003,2006,keith_mcleod,0,,,,,Y,Keith McLeod,keith mcleod
700,"Tower, Keith",Keith Tower,FALSE,1993,1996,keith_tower,0,,,,,Y,Keith Tower,keith tower
1496,"Van Horn, Keith",Keith Van Horn,FALSE,1997,2005,keith_van horn,0,,,,,Y,Keith Van Horn,keith van horn
101235,"Azubuike, Kelenna",Kelenna Azubuike,FALSE,2006,2011,kelenna_azubuike,0,,,,,Y,Kelenna Azubuike,kelenna azubuike
1820,"McCarty, Kelly",Kelly McCarty,FALSE,1998,1998,kelly_mccarty,0,,,,,Y,Kelly McCarty,kelly mccarty
203482,"Olynyk, Kelly",Kelly Olynyk,TRUE,2013,2018,kelly_olynyk,1610612738,Boston,Celtics,BOS,celtics,Y,Kelly Olynyk,kelly olynyk
1626162,"Oubre Jr., Kelly",Kelly Oubre Jr.,TRUE,2015,2018,kelly_oubre jr.,1610612764,Washington,Wizards,WAS,wizards,Y,Kelly Oubre Jr.,kelly oubre jr.
1509,"Cato, Kelvin",Kelvin Cato,FALSE,1997,2006,kelvin_cato,0,,,,,Y,Kelvin Cato,kelvin cato
202689,"Walker, Kemba",Kemba Walker,TRUE,2011,2018,kemba_walker,1610612766,Charlotte,Hornets,CHA,hornets,Y,Kemba Walker,kemba walker
2256,"Johnson, Ken",Ken Johnson,FALSE,2002,2002,ken_johnson,0,,,,,Y,Ken Johnson,ken johnson
80,"Norman, Ken",Ken Norman,FALSE,1987,1996,ken_norman,0,,,,,Y,Ken Norman,ken norman
383,"Gill, Kendall",Kendall Gill,FALSE,1990,2004,kendall_gill,0,,,,,Y,Kendall Gill,kendall gill
203088,"Marshall, Kendall",Kendall Marshall,TRUE,2012,2015,kendall_marshall,1610612755,Philadelphia,76ers,PHI,sixers,Y,Kendall Marshall,kendall marshall
2570,"Perkins, Kendrick",Kendrick Perkins,TRUE,2003,2017,kendrick_perkins,1610612740,New Orleans,Pelicans,NOP,pelicans,Y,Kendrick Perkins,kendrick perkins
202702,"Faried, Kenneth",Kenneth Faried,TRUE,2011,2018,kenneth_faried,1610612743,Denver,Nuggets,DEN,nuggets,Y,Kenneth Faried,kenneth faried
72,"Anderson, Kenny",Kenny Anderson,FALSE,1991,2004,kenny_anderson,0,,,,,Y,Kenny Anderson,kenny anderson
202238,"Hasbrouck, Kenny",Kenny Hasbrouck,FALSE,2009,2009,kenny_hasbrouck,0,,,,,Y,Kenny Hasbrouck,kenny hasbrouck
2261,"Satterfield, Kenny",Kenny Satterfield,FALSE,2001,2002,kenny_satterfield,0,,,,,Y,Kenny Satterfield,kenny satterfield
181,"Smith, Kenny",Kenny Smith,FALSE,1987,1996,kenny_smith,0,,,,,Y,Kenny Smith,kenny smith
1903,"Thomas, Kenny",Kenny Thomas,FALSE,1999,2009,kenny_thomas,0,,,,,Y,Kenny Thomas,kenny thomas
1629026,"Williams, Kenrich",Kenrich Williams,FALSE,2018,2018,kenrich_williams,0,,,,,Y,Kenrich Williams,kenrich williams
203145,"Bazemore, Kent",Kent Bazemore,TRUE,2012,2018,kent_bazemore,1610612737,Atlanta,Hawks,ATL,hawks,Y,Kent Bazemore,kent bazemore
203484,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,TRUE,2013,2018,kentavious_caldwell-pope,1610612765,Detroit,Pistons,DET,pistons,Y,Kentavious Caldwell-Pope,kentavious caldwell-pope
2030,"Martin, Kenyon",Kenyon Martin,FALSE,2000,2014,kenyon_martin,0,,,,,Y,Kenyon Martin,kenyon martin
1721,"Clark, Keon",Keon Clark,FALSE,1998,2003,keon_clark,0,,,,,Y,Keon Clark,keon clark
954,"Kittles, Kerry",Kerry Kittles,FALSE,1996,2004,kerry_kittles,0,,,,,Y,Kerry Kittles,kerry kittles
101207,"Burleson, Kevin",Kevin Burleson,FALSE,2005,2005,kevin_burleson,0,,,,,Y,Kevin Burleson,kevin burleson
404,"Duckworth, Kevin",Kevin Duckworth,FALSE,1986,1996,kevin_duckworth,0,,,,,Y,Kevin Duckworth,kevin duckworth
201142,"Durant, Kevin",Kevin Durant,TRUE,2007,2018,kevin_durant,1610612760,Oklahoma City,Thunder,OKC,thunder,Y,Kevin Durant,kevin durant
236,"Edwards, Kevin",Kevin Edwards,FALSE,1988,2000,kevin_edwards,0,,,,,Y,Kevin Edwards,kevin edwards
333,"Gamble, Kevin",Kevin Gamble,FALSE,1987,1996,kevin_gamble,0,,,,,Y,Kevin Gamble,kevin gamble
708,"Garnett, Kevin",Kevin Garnett,TRUE,1995,2015,kevin_garnett,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y,Kevin Garnett,kevin garnett
1628989,"Huerter, Kevin",Kevin Huerter,FALSE,2018,2018,kevin_huerter,0,,,,,Y,Kevin Huerter,kevin huerter
134,"Johnson, Kevin",Kevin Johnson,FALSE,1987,1999,kevin_johnson,0,,,,,Y,Kevin Johnson,kevin johnson
203158,"Jones, Kevin",Kevin Jones,FALSE,2012,2012,kevin_jones,0,,,,,Y,Kevin Jones,kevin jones
1628995,"Knox, Kevin",Kevin Knox,FALSE,2018,2018,kevin_knox,0,,,,,Y,Kevin Knox,kevin knox
201567,"Love, Kevin",Kevin Love,TRUE,2008,2018,kevin_love,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y,Kevin Love,kevin love
2755,"Martin, Kevin",Kevin Martin,TRUE,2004,2015,kevin_martin,1610612759,San Antonio,Spurs,SAS,spurs,Y,Kevin Martin,kevin martin
203122,"Murphy, Kevin",Kevin Murphy,FALSE,2012,2012,kevin_murphy,0,,,,,Y,Kevin Murphy,kevin murphy
1563,"Ollie, Kevin",Kevin Ollie,FALSE,1997,2009,kevin_ollie,0,,,,,Y,Kevin Ollie,kevin ollie
1089,"Salvadori, Kevin",Kevin Salvadori,FALSE,1996,1997,kevin_salvadori,0,,,,,Y,Kevin Salvadori,kevin salvadori
202338,"Seraphin, Kevin",Kevin Seraphin,TRUE,2010,2016,kevin_seraphin,1610612752,New York,Knicks,NYK,knicks,Y,Kevin Seraphin,kevin seraphin
788,"Willis, Kevin",Kevin Willis,FALSE,1984,2006,kevin_willis,0,,,,,Y,Kevin Willis,kevin willis
200838,"Pinkney, Kevinn",Kevinn Pinkney,FALSE,2006,2006,kevinn_pinkney,0,,,,,Y,Kevinn Pinkney,kevinn pinkney
1626172,"Looney, Kevon",Kevon Looney,TRUE,2015,2018,kevon_looney,1610612744,Golden State,Warriors,GSW,warriors,Y,Kevon Looney,kevon looney
2039,"Dooling, Keyon",Keyon Dooling,FALSE,2000,2012,keyon_dooling,0,,,,,Y,Keyon Dooling,keyon dooling
2064,"El-Amin, Khalid",Khalid El-Amin,FALSE,2000,2002,khalid_el-amin,0,,,,,Y,Khalid El-Amin,khalid el-amin
234,"Reeves, Khalid",Khalid Reeves,FALSE,1994,1999,khalid_reeves,0,,,,,Y,Khalid Reeves,khalid reeves
203920,"Birch, Khem",Khem Birch,FALSE,2017,2018,khem_birch,0,,,,,Y,Khem Birch,khem birch
203114,"Middleton, Khris",Khris Middleton,TRUE,2012,2018,khris_middleton,1610612749,Milwaukee,Bucks,MIL,bucks,Y,Khris Middleton,khris middleton
1629017,"Thomas, Khyri",Khyri Thomas,FALSE,2018,2018,khyri_thomas,0,,,,,Y,Khyri Thomas,khyri thomas
203119,"English, Kim",Kim English,FALSE,2012,2012,kim_english,0,,,,,Y,Kim English,kim english
2213,"Haston, Kirk",Kirk Haston,FALSE,2001,2002,kirk_haston,0,,,,,Y,Kirk Haston,kirk haston
2550,"Hinrich, Kirk",Kirk Hinrich,TRUE,2003,2015,kirk_hinrich,1610612737,Atlanta,Hawks,ATL,hawks,Y,Kirk Hinrich,kirk hinrich
2632,"Penney, Kirk",Kirk Penney,FALSE,2003,2004,kirk_penney,0,,,,,Y,Kirk Penney,kirk penney
2745,"Snyder, Kirk",Kirk Snyder,FALSE,2004,2007,kirk_snyder,0,,,,,Y,Kirk Snyder,kirk snyder
1619,"Garris, Kiwane",Kiwane Garris,FALSE,1997,2002,kiwane_garris,0,,,,,Y,Kiwane Garris,kiwane garris
203909,"McDaniels, KJ",KJ McDaniels,TRUE,2014,2016,kj_mcdaniels,1610612745,Houston,Rockets,HOU,rockets,Y,KJ McDaniels,kj mcdaniels
202691,"Thompson, Klay",Klay Thompson,TRUE,2011,2018,klay_thompson,1610612744,Golden State,Warriors,GSW,warriors,Y,Klay Thompson,klay thompson
977,"Bryant, Kobe",Kobe Bryant,TRUE,1996,2015,kobe_bryant,1610612747,Los Angeles,Lakers,LAL,lakers,Y,Kobe Bryant,kobe bryant
1628424,"Simmons, Kobi",Kobi Simmons,FALSE,2017,2018,kobi_simmons,0,,,,,Y,Kobi Simmons,kobi simmons
1748,"Young, Korleone",Korleone Young,FALSE,1998,1998,korleone_young,0,,,,,Y,Korleone Young,korleone young
1600,"David, Kornel",Kornel David,FALSE,1998,2000,kornel_david,0,,,,,Y,Kornel David,kornel david
201585,"Koufos, Kosta",Kosta Koufos,TRUE,2008,2018,kosta_koufos,1610612758,Sacramento,Kings,SAC,kings,Y,Kosta Koufos,kosta koufos
200785,"Perovic, Kosta",Kosta Perovic,FALSE,2007,2007,kosta_perovic,0,,,,,Y,Kosta Perovic,kosta perovic
1628961,"Antetokounmpo, Kostas",Kostas Antetokounmpo,FALSE,2018,2018,kostas_antetokounmpo,0,,,,,Y,Kostas Antetokounmpo,kostas antetokounmpo
203123,"Papanikolaou, Kostas",Kostas Papanikolaou,FALSE,2014,2015,kostas_papanikolaou,0,,,,,Y,Kostas Papanikolaou,kostas papanikolaou
1627739,"Dunn, Kris",Kris Dunn,FALSE,2016,2018,kris_dunn,0,,,,,Y,Kris Dunn,kris dunn
2743,"Humphries, Kris",Kris Humphries,TRUE,2004,2016,kris_humphries,1610612737,Atlanta,Hawks,ATL,hawks,Y,Kris Humphries,kris humphries
203126,"Joseph, Kris",Kris Joseph,FALSE,2012,2012,kris_joseph,0,,,,,Y,Kris Joseph,kris joseph
204001,"Porzingis, Kristaps",Kristaps Porzingis,TRUE,2015,2018,kristaps_porzingis,1610612752,New York,Knicks,NYK,knicks,Y,Kristaps Porzingis,kristaps porzingis
703,"Thomas, Kurt",Kurt Thomas,FALSE,1995,2012,kurt_thomas,0,,,,,Y,Kurt Thomas,kurt thomas
2198,"Brown, Kwame",Kwame Brown,FALSE,2001,2012,kwame_brown,0,,,,,Y,Kwame Brown,kwame brown
203937,"Anderson, Kyle",Kyle Anderson,TRUE,2014,2018,kyle_anderson,1610612759,San Antonio,Spurs,SAS,spurs,Y,Kyle Anderson,kyle anderson
1627858,"Collinsworth, Kyle",Kyle Collinsworth,FALSE,2017,2017,kyle_collinsworth,0,,,,,Y,Kyle Collinsworth,kyle collinsworth
2594,"Korver, Kyle",Kyle Korver,TRUE,2003,2018,kyle_korver,1610612737,Atlanta,Hawks,ATL,hawks,Y,Kyle Korver,kyle korver
1628398,"Kuzma, Kyle",Kyle Kuzma,FALSE,2017,2018,kyle_kuzma,0,,,,,Y,Kyle Kuzma,kyle kuzma
200768,"Lowry, Kyle",Kyle Lowry,TRUE,2006,2018,kyle_lowry,1610612761,Toronto,Raptors,TOR,raptors,Y,Kyle Lowry,kyle lowry
203124,"O'Quinn, Kyle",Kyle O'Quinn,TRUE,2012,2018,kyle_o'quinn,1610612752,New York,Knicks,NYK,knicks,Y,Kyle O'Quinn,kyle o'quinn
202713,"Singler, Kyle",Kyle Singler,TRUE,2012,2017,kyle_singler,1610612760,Oklahoma City,Thunder,OKC,thunder,Y,Kyle Singler,kyle singler
201602,"Weaver, Kyle",Kyle Weaver,FALSE,2008,2010,kyle_weaver,0,,,,,Y,Kyle Weaver,kyle weaver
1627787,"Wiltjer, Kyle",Kyle Wiltjer,FALSE,2016,2016,kyle_wiltjer,0,,,,,Y,Kyle Wiltjer,kyle wiltjer
202681,"Irving, Kyrie",Kyrie Irving,TRUE,2011,2018,kyrie_irving,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y,Kyrie Irving,kyrie irving
201178,"Fesenko, Kyrylo",Kyrylo Fesenko,FALSE,2007,2011,kyrylo_fesenko,0,,,,,Y,Kyrylo Fesenko,kyrylo fesenko
1885,"Odom, Lamar",Lamar Odom,FALSE,1999,2013,lamar_odom,0,,,,,Y,Lamar Odom,lamar odom
203934,"Patterson, Lamar",Lamar Patterson,TRUE,2015,2016,lamar_patterson,1610612737,Atlanta,Hawks,ATL,hawks,Y,Lamar Patterson,lamar patterson
200746,"Aldridge, LaMarcus",LaMarcus Aldridge,TRUE,2006,2018,lamarcus_aldridge,1610612759,San Antonio,Spurs,SAS,spurs,Y,LaMarcus Aldridge,lamarcus aldridge
441,"Murray, Lamond",Lamond Murray,FALSE,1994,2005,lamond_murray,0,,,,,Y,Lamond Murray,lamond murray
200984,"Allred, Lance",Lance Allred,FALSE,2007,2007,lance_allred,0,,,,,Y,Lance Allred,lance allred
202362,"Stephenson, Lance",Lance Stephenson,TRUE,2010,2018,lance_stephenson,1610612763,Memphis,Grizzlies,MEM,grizzlies,Y,Lance Stephenson,lance stephenson
202498,"Thomas, Lance",Lance Thomas,TRUE,2011,2018,lance_thomas,1610612752,New York,Knicks,NYK,knicks,Y,Lance Thomas,lance thomas
202361,"Fields, Landry",Landry Fields,FALSE,2010,2014,landry_fields,0,,,,,Y,Landry Fields,landry fields
1629013,"Shamet, Landry",Landry Shamet,FALSE,2018,2018,landry_shamet,0,,,,,Y,Landry Shamet,landry shamet
204038,"Galloway, Langston",Langston Galloway,TRUE,2014,2018,langston_galloway,1610612752,New York,Knicks,NYK,knicks,Y,Langston Galloway,langston galloway
111,"Ellis, LaPhonso",LaPhonso Ellis,FALSE,1992,2002,laphonso_ellis,0,,,,,Y,LaPhonso Ellis,laphonso ellis
1930,"Ketner, Lari",Lari Ketner,FALSE,1999,2000,lari_ketner,0,,,,,Y,Lari Ketner,lari ketner
1919,"Profit, Laron",Laron Profit,FALSE,1999,2005,laron_profit,0,,,,,Y,Laron Profit,laron profit
203580,"Drew II, Larry",Larry Drew II,FALSE,2014,2017,larry_drew ii,0,,,,,Y,Larry Drew II,larry drew ii
1716,"Hughes, Larry",Larry Hughes,FALSE,1998,2011,larry_hughes,0,,,,,Y,Larry Hughes,larry hughes
913,"Johnson, Larry",Larry Johnson,FALSE,1991,2000,larry_johnson,0,,,,,Y,Larry Johnson,larry johnson
1474,"Krystkowiak, Larry",Larry Krystkowiak,FALSE,1986,1996,larry_krystkowiak,0,,,,,Y,Larry Krystkowiak,larry krystkowiak
1626204,"Nance Jr., Larry",Larry Nance Jr.,TRUE,2015,2018,larry_nance jr.,1610612747,Los Angeles,Lakers,LAL,lakers,Y,Larry Nance Jr.,larry nance jr.
202082,"Owens, Larry",Larry Owens,FALSE,2010,2011,larry_owens,0,,,,,Y,Larry Owens,larry owens
1683,"Robinson, Larry",Larry Robinson,FALSE,1990,2001,larry_robinson,0,,,,,Y,Larry Robinson,larry robinson
202336,"Sanders, Larry",Larry Sanders,FALSE,2010,2016,larry_sanders,0,,,,,Y,Larry Sanders,larry sanders
1125,"Stewart, Larry",Larry Stewart,FALSE,1991,1996,larry_stewart,0,,,,,Y,Larry Stewart,larry stewart
78,"Thompson, LaSalle",LaSalle Thompson,FALSE,1982,1996,lasalle_thompson,0,,,,,Y,LaSalle Thompson,lasalle thompson
84,"Sprewell, Latrell",Latrell Sprewell,FALSE,1992,2004,latrell_sprewell,0,,,,,Y,Latrell Sprewell,latrell sprewell
1628374,"Markkanen, Lauri",Lauri Markkanen,FALSE,2017,2018,lauri_markkanen,0,,,,,Y,Lauri Markkanen,lauri markkanen
2068,"Postell, Lavor",Lavor Postell,FALSE,2000,2002,lavor_postell,0,,,,,Y,Lavor Postell,lavor postell
202730,"Allen, Lavoy",Lavoy Allen,TRUE,2011,2016,lavoy_allen,1610612754,Indiana,Pacers,IND,pacers,Y,Lavoy Allen,lavoy allen
1444,"Funderburke, Lawrence",Lawrence Funderburke,FALSE,1997,2004,lawrence_funderburke,0,,,,,Y,Lawrence Funderburke,lawrence funderburke
734,"Moten, Lawrence",Lawrence Moten,FALSE,1995,1997,lawrence_moten,0,,,,,Y,Lawrence Moten,lawrence moten
101160,"Roberts, Lawrence",Lawrence Roberts,FALSE,2005,2006,lawrence_roberts,0,,,,,Y,Lawrence Roberts,lawrence roberts
202351,"Hayward, Lazar",Lazar Hayward,FALSE,2010,2012,lazar_hayward,0,,,,,Y,Lazar Hayward,lazar hayward
1953,"Borrell, Lazaro",Lazaro Borrell,FALSE,1999,1999,lazaro_borrell,0,,,,,Y,Lazaro Borrell,lazaro borrell
2571,"Barbosa, Leandro",Leandro Barbosa,TRUE,2003,2016,leandro_barbosa,1610612744,Golden State,Warriors,GSW,warriors,Y,Leandro Barbosa,leandro barbosa
2544,"James, LeBron",LeBron James,TRUE,2003,2018,lebron_james,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y,LeBron James,lebron james
289,"Eackles, Ledell",Ledell Eackles,FALSE,1988,1997,ledell_eackles,0,,,,,Y,Ledell Eackles,ledell eackles
195,"Mayberry, Lee",Lee Mayberry,FALSE,1992,1998,lee_mayberry,0,,,,,Y,Lee Mayberry,lee mayberry
1924,"Nailon, Lee",Lee Nailon,FALSE,2000,2005,lee_nailon,0,,,,,Y,Lee Nailon,lee nailon
200796,"Powe, Leon",Leon Powe,FALSE,2006,2010,leon_powe,0,,,,,Y,Leon Powe,leon powe
1910,"Smith, Leon",Leon Smith,FALSE,2001,2003,leon_smith,0,,,,,Y,Leon Smith,leon smith
201991,"Hudson, Lester",Lester Hudson,FALSE,2009,2014,lester_hudson,0,,,,,Y,Lester Hudson,lester hudson
101132,"Kleiza, Linas",Linas Kleiza,FALSE,2005,2012,linas_kleiza,0,,,,,Y,Linas Kleiza,linas kleiza
283,"Hunter, Lindsey",Lindsey Hunter,FALSE,1993,2009,lindsey_hunter,0,,,,,Y,Lindsey Hunter,lindsey hunter
2669,"Johnson, Linton",Linton Johnson,FALSE,2003,2008,linton_johnson,0,,,,,Y,Linton Johnson,linton johnson
2763,"Chalmers, Lionel",Lionel Chalmers,FALSE,2004,2004,lionel_chalmers,0,,,,,Y,Lionel Chalmers,lionel chalmers
1489,"Simmons, Lionel",Lionel Simmons,FALSE,1990,1996,lionel_simmons,0,,,,,Y,Lionel Simmons,lionel simmons
